text,label,requested_label
"Lleyton Hewitt made sure he didn't duplicate the feat at the Paris Masters, as he defeated France's Gael Monfils in the quarterfinals. Hewitt won the match in straight sets, 6-4, 6-2, and will face the winner of the other quarterfinal match between Novak Djokovic and Roger Federer in the semifinals. #Sports #Tennis",Sports,Sports
"Researchers at MIT have developed a new material that can absorb and convert 100% of the sun's energy into electricity. The innovative material, called 'Solar-Ski,' is made of a special type of plastic that can be integrated into windows, walls, and even clothing. According to the team, this breakthrough could revolutionize the way we generate electricity and reduce our reliance on fossil fuels. #SolarSki #RenewableEnergy",Sci/Tech,Sci/Tech
"Oakland, CA (Sports Network) - The Oakland Athletics have acquired infielder Keith Ginter from the Milwaukee Brewers in exchange for pitcher Justin Lehr and outfielder Nelson Cruz.",Sports,
"NASA's Mars 2020 rover has discovered evidence of a past habitable environment on the Red Planet. The rover found traces of water in a Martian crater, which could have supported life billions of years ago. The discovery could help scientists better understand the potential for life on Mars and other planets in the solar system.",Sci/Tech,Sci/Tech
"Researchers have discovered a new species of ancient human in the Philippines, which they are calling Homo luzonensis. The species is believed to have lived on the island at least 50,000 years ago, and may have coexisted with other human species such as Homo sapiens and Homo neanderthalensis. The finding is significant because it provides new insights into human evolution and the origins of modern humans. By Kristen Philipkoski.",Sci/Tech,Sci/Tech
"Reuters - Scientists have discovered a new species of ancient human in the Philippines, which they believe lived around 50,000 years ago. The fossils of the new species, named Homo luzonensis, were found on the island of Luzon and provide new insights into human evolution. #SciTech #HomoLuzonensis",Sci/Tech,Sci/Tech
Researchers at MIT have developed a new AI algorithm that can detect and predict heart attacks with 90% accuracy. The algorithm uses machine learning to analyze medical images and identify patterns that indicate a heart attack. The technology could save countless lives and reduce healthcare costs by reducing the need for expensive and invasive diagnostic tests. #SciTech #HealthTech,Sci/Tech,Sci/Tech
"NASA's New Horizons spacecraft has captured stunning images of Ultima Thule, a distant Kuiper Belt object that was previously known as 2014 MU69. The images show a contact binary with a diameter of approximately 30 kilometers, featuring a large, irregularly shaped object with a smaller, spherical object embedded within. The mission has provided valuable insights into the formation and evolution of our solar system's outer reaches.",Sci/Tech,Sci/Tech
"Syrian refugees are facing a new challenge as they try to rebuild their lives in Europe. Many are struggling to find affordable housing, and some are even being forced to live in makeshift camps. The United Nations is working to provide aid and support to these refugees, but the situation remains dire. #Syria #Refugees #HumanRights",World,World
"NASA's new space telescope has captured stunning images of the distant universe, including a rare view of a supermassive black hole at the center of a spiral galaxy. The James Webb Space Telescope, launched last year, has already exceeded expectations with its advanced instruments and powerful observational capabilities. #JamesWebbTelescope #SpaceTelescope #Astronomy",Sci/Tech,Sci/Tech
"Syrian President Bashar al-Assad has announced that his country will be withdrawing from the International Criminal Court, citing 'interference' from Western nations. This move comes as tensions between Syria and the US, UK, and France continue to escalate. #Syria #ICC #Assad",World,World
"A man in Thailand has died of avian flu, the first human casualty in the country since the disease re-emerged in Asia in July, officials said Thursday.",World,
Lionel Messi scores hat-trick in Barcelona's 5-0 thrashing of Levante,Sports,Sports
"NASA's Mars 2020 rover has discovered evidence of past water on the Red Planet, raising hopes for life. The rover found signs of hydrated minerals in rocks and soil, indicating that liquid water once flowed on Mars. The discovery could have implications for the search for extraterrestrial life and the potential for human exploration of the Red Planet.",Sci/Tech,Sci/Tech
"This holiday the hottest new products for kids have one thing in common: They all interact with the tube, whether by means of sensors, radio-wave technology or the regular old TV remote control.",Sci/Tech,
"Oracle Corp. has announced plans to acquire rival software maker PeopleSoft Inc. in a deal valued at $5.3 billion. The acquisition is expected to be completed by the end of the year, pending regulatory approval. (Source: The Wall Street Journal)",Business,Business
"Researchers have discovered a new species of ancient human in the Philippines, which may have lived as recently as 50,000 years ago. The findings were published in the journal Nature and suggest that the species, known as Homo luzonensis, may have evolved in response to the island's unique environment. #SciTech #Archaeology",Sci/Tech,Sci/Tech
Apple unveils new iPhone with improved camera and faster charging,Business,Business
Reuters - Thai scientists began an investigation\Monday into what some conservationists believe could be the\world''s biggest case of ape smuggling -- nearly 100 orangutan\found in a Bangkok amusement park.,Sci/Tech,
"NASA's Mars 2020 rover has discovered evidence of a past habitable environment on the Red Planet. The rover found traces of water on Mars dating back billions of years, which could have supported life. The discovery could help scientists better understand the potential for life on Mars and inform future missions to the planet.",Sci/Tech,Sci/Tech
"Microsoft has acquired LinkedIn for $26.2 billion, in a deal that could revolutionize the way businesses connect with customers and employees. The acquisition, announced on Monday, is the largest in Microsoft's history and is expected to close by the end of 2016. With the addition of LinkedIn's professional networking platform, Microsoft aims to create a more comprehensive and integrated platform for businesses to reach their target audiences and streamline their operations. The deal is seen as a major strategic move by Microsoft to compete with Google, Amazon, and other tech giants in the rapidly evolving digital landscape.",Business,Business
Lawyers for Ravens running back Jamal Lewis are negotiating a plea deal in his drug conspiracy case that would allow him to serve jail time in the offseason. (Source: ESPN),Business,Business
"Researchers at MIT have developed a new AI algorithm that can analyze medical images with unprecedented accuracy. The algorithm, which uses a combination of machine learning and rule-based reasoning, can detect subtle patterns in images that were previously undetectable by human doctors. The breakthrough could lead to earlier diagnosis and treatment of diseases such as cancer. #SciTech #AI #Medicine",Sci/Tech,Sci/Tech
"AP - The New York Yankees have acquired pitcher Max Scherzer from the Washington Nationals in a blockbuster trade. The deal is expected to be completed by the end of the week. Scherzer, 30, is a three-time Cy Young Award winner and has a 102-44 record in his career. The Yankees are looking to strengthen their pitching staff as they make a push for the playoffs.",Sports,Sports
"Microsoft Corp. on Wednesday announced a new suite of productivity tools for its Office 365 subscription service, including a new version of Excel that includes a machine learning-based feature for predicting data trends. The company also unveiled a new cloud-based service for managing customer relationships and a redesigned Outlook for mobile devices.",Business,Business
The real estate and travel company says it will continue to look for a buyer of its mortgage business.,Business,Business
"Roger Federer defeated Rafael Nadal in the Australian Open final, winning his 20th Grand Slam title. Federer dominated the match, losing only three games in the entire tournament. This victory solidifies Federer's position as the greatest tennis player of all time.",Sports,Sports
"Tensions between the US and China have escalated after the US House of Representatives passed a bill that aims to restrict China's access to the US capital market. The bill, which was passed with bipartisan support, targets Chinese companies that the US government deems to be state-owned or controlled. China has condemned the move, calling it a violation of its sovereignty and an attempt to contain its rise as a global power. The situation has raised concerns about the potential for a trade war between the two nations and its impact on the global economy.",World,World
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-0 in El Clásico,Sports,Sports
"After months waiting for Microsoft to give me a reason to remain loyal, I finally dumped Internet Explorer for the Firefox Web browser last week.",Sci/Tech,
"AP - LeBron James scored 41 points to lead the Miami Heat to a 115-109 victory over the New York Knicks on Monday night, extending their winning streak to five games. James also had 7 rebounds and 5 assists in the win.",Sports,Sports
Mass protests erupt in Hong Kong as pro-democracy movement gains momentum,World,World
"NASA's Mars 2020 rover has discovered evidence of a past habitable environment on the Red Planet. The rover found traces of water on Mars, which could have supported life in the past. The discovery could help scientists better understand the potential for life on Mars and other planets in the universe. #Mars #NASA",Sci/Tech,Sci/Tech
Researchers at MIT have developed a new material that can absorb and convert carbon dioxide into oxygen at a rate 10 times faster than current methods. The breakthrough could help reduce carbon emissions and combat climate change. #SciTech #ClimateChange,Sci/Tech,Sci/Tech
Lakers' LeBron James Sinks Game-Winner Against Nuggets,Sports,Sports
LeBron James scores 50th career triple-double as Lakers defeat Nuggets,Sports,Sports
Lebron James scored 40 points to lead the Los Angeles Lakers to a 118-109 win over the Golden State Warriors in a thrilling NBA game last night. The win brings the Lakers within 2 games of the Warriors for first place in the Western Conference.,Sports,Sports
Shares of XYZ Inc. surged 15% after the company announced a new partnership with a major tech giant. The partnership is expected to boost revenue and profitability in the coming quarters.,Business,Business
"Syrian President Bashar al-Assad has announced that his country will withdraw from the International Criminal Court, citing 'interference' from Western powers. The move comes as the UN investigates allegations of war crimes committed during the country's ongoing civil war.",World,World
"NASA's InSight lander has successfully touched down on Mars and begun collecting data on the red planet's internal structure. The lander, which launched in May, used a combination of parachutes, rockets, and a heat shield to slow its descent and land on the Martian surface. InSight, short for Interior Exploration using Seismic Investigations, Geodesy and Heat Transport, is designed to study Mars' internal structure and provide insights into the planet's formation and evolution. The mission is expected to last for at least a year and will provide valuable data for scientists studying the Martian geology and potential for life.",Sci/Tech,Sci/Tech
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico thriller,Sports,Sports
"Amazon has announced plans to expand its grocery delivery service to 100 new cities across the United States. The move is expected to increase competition in the grocery delivery market and provide more convenience to customers. According to the company, the service will be available in the new cities by the end of the year.",Business,Business
Syrian refugees arrive in Canada after long journey,World,World
"NASA's Curiosity rover has discovered evidence of a past habitable environment on Mars, according to a new study. The rover found traces of ancient freshwater lakes and streams on the planet's surface, which could have supported life millions of years ago. The finding suggests that Mars may have been capable of supporting life in the past, and could potentially still be habitable today. #Mars #SciTech #NASA",Sci/Tech,Sci/Tech
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico,Sports,Sports
Chicago Cubs pitcher Jon Lester has been suspended for 3 games after throwing a pitch that hit Cincinnati Reds batter Joey Votto in the head. Votto was taken to the hospital as a precaution but is expected to make a full recovery.,Sports,Sports
"Microsoft Corp. on Wednesday announced the roll-out of Windows XP Service Pack 2 (SP2), a security-focused update to PCs running Windows XP Professional Edition. The company began pushing the update to PCs through Windows Update and started taking orders for SP2 CDs. SP2 includes a range of security enhancements, such as improved firewall and antivirus protection, as well as new features to help users manage and secure their PCs.",Business,Business
"Researchers have discovered a new species of ancient human in the Philippines, which may have co-existed with modern humans as recently as 50,000 years ago. The findings were published in the journal Nature on Wednesday. #AncientHuman #Philippines #SciTech",Sci/Tech,Sci/Tech
"International Paper Co., the world's largest forest products company, has agreed to sell all of the 1.1 million acres of woodlands it owns in Maine and New Hampshire to GMO Renewable Resources LLC for $250 million.",Business,Business
The United Nations has announced that it will provide aid to the affected areas in the aftermath of the devastating earthquake in Turkey. The organization has deployed a team of experts to assess the damage and provide support to the local authorities. #UN #earthquake #Turkey,World,World
"The global COVID-19 pandemic continues to wreak havoc on economies and societies worldwide. According to the World Health Organization, the number of cases has surpassed 200 million, with over 4 million deaths reported. The pandemic has exposed weaknesses in healthcare systems and highlighted the need for greater international cooperation to address the crisis. In the United States, new cases have plateaued, but concerns remain about the potential for a third wave of infections. In Europe, countries are implementing new measures to contain the virus, including lockdowns and travel restrictions. The pandemic has also had a significant impact on the global economy, with the International Monetary Fund projecting a 3% decline in global GDP this year.",World,World
"Apple #39;s new iPhone sales have slowed down, but the company is still on track to meet its revenue goals for the year. According to a report by Bloomberg, Apple #39;s revenue is expected to reach $250 billion in 2023, despite the slowdown in iPhone sales. The company is diversifying its product line and expanding into new markets to offset the decline in iPhone sales. #Apple #iPhone #tech",Business,Business
LeBron James scores 50th career triple-double as Lakers defeat Warriors,Sports,Sports
"By MATTHEW FORDAHL    SAN JOSE, Calif. (AP) -- After years of battling Microsoft Corp...",Sci/Tech,
"The global COVID-19 pandemic continues to wreak havoc on economies and societies worldwide. The World Health Organization (WHO) has declared the pandemic a global health emergency, with cases reported in over 200 countries. Governments and health organizations are working tirelessly to develop vaccines and treatments, and to contain the spread of the virus. In the meantime, citizens are being urged to stay safe and follow proper hygiene practices to prevent the spread of the virus. #COVID19 #WorldHealthOrganization #Pandemic",World,World
"Ryan Moore staged a remarkable comeback to overhaul Luke List in the 36-hole final of the US amateur championship at the Winged Foot Golf Club on Sunday. Moore, who trailed List by three strokes heading into the final round, shot a 6-under-par 66 to win the title by a single stroke. The victory is Moore's first major title and moves him up to 2nd in the World Amateur Golf Rankings. #golf #usamateurchampionship #ryanmoore",Sports,Sports
"Stocks surge on positive earnings reports, Dow Jones hits record high",Business,Business
"NewsFactor - Retailers that saw impressive growth in year-over-year online sales during last year''s holiday season should not look for the same results this year, according to estimates by Forrester Research.",Sci/Tech,
"Shares of Amazon surged 10% on Thursday after the company reported a 17% increase in third-quarter revenue, beating Wall Street expectations. The e-commerce giant credited its growth to its expanding Prime membership program and increased sales of its cloud computing services. Amazon's stock price has more than doubled this year, making it the second most valuable company in the world behind Apple.",Business,Business
"Researchers at MIT have developed a new AI algorithm that can analyze medical images with unprecedented accuracy. The algorithm uses a combination of machine learning and computer vision to detect subtle patterns in CT scans and MRIs, allowing doctors to diagnose conditions more accurately and quickly. The technology has the potential to revolutionize the field of medical imaging and improve patient outcomes.",Sci/Tech,Sci/Tech
"The United Nations has announced that it will be providing aid to a drought-stricken region in Africa. The organization has promised to deliver vital supplies, including food and clean water, to help alleviate the suffering of the local population. The move comes as the region faces a severe drought that has left millions of people without access to basic necessities. The UN has also called for international support to help address the crisis.",World,World
LeBron James scores 40 points in the Lakers' season-opening win over the Clippers,Sports,Sports
"Syrian President Bashar al-Assad has announced that his country will be withdrawing from the International Criminal Court, citing a lack of trust in the institution. This move comes amid growing tensions between Syria and the international community over the country's human rights record.",World,World
"The United Nations has announced that it will be providing aid to a remote village in Africa, where a severe drought has left the residents without access to clean water. The village, located in a remote region of the Sahara Desert, has been struggling to survive in recent months due to the lack of basic necessities. The UN's humanitarian mission will provide food, water, and medical supplies to the village, in an effort to help them survive until a more permanent solution can be found. (Source: BBC News)",World,World
"Syrian forces have retaken control of the strategic town of Khan Sheikhoun from rebels, in a major blow to the opposition. The town is located in the southern province of Idlib and has been a key stronghold of the opposition since 2015. The government has been making gains in recent weeks, but the loss of Khan Sheikhoun is a significant setback for the rebels. The town is expected to be a major focal point in the coming days as both sides prepare for a major offensive. ",World,World
"LeBron James scores 40 points, leads Lakers to thrilling victory over Mavericks",Sports,Sports
"SAN FRANCISCO (Reuters) - Twitter has announced a new feature that allows users to upload and share their professional resumes directly from the platform. The move is aimed at expanding the social media giant's reach into the job market, competing with traditional job search platforms like LinkedIn. According to Twitter, the new feature will make it easier for job seekers to connect with potential employers and for employers to find qualified candidates. #Twitter #JobSearch #Recruitment",Business,Business
"BEIJING Sept. 20, 2004 - President Hu Jintao #39;s new status as commander of China #39;s military should strengthen efforts to fight corruption and control a surging economy, forcing resistant lower-level officials to fall in line.",World,World
Lleyton Hewitt looks unstoppable as he kicks off US Open campaign with dominant victory,Sports,Sports
"The death toll from the recent earthquake in Indonesia has risen to 100, with over 200 people injured. The 6.1 magnitude quake hit the island of Lombok on Sunday, causing widespread destruction and panic. Rescue efforts are underway, but the situation is grim. #LombokEarthquake #DisasterRelief",World,World
"Turin, Italy (Sports Network) - Valentino Castellani, the chief organizer of the Turin Olympic Committee, has announced his decision to resign. Castellani has been a key figure in the organization of the Winter Olympics, which are scheduled to take place in Turin in 2006. His resignation comes as a surprise, as he had previously expressed his commitment to the event. The reasons for his decision are not yet clear, but it is expected that he will provide more information in the coming days.",Sports,Sports
"AP - Cristiano Ronaldo scored his 700th career goal in Juventus' 2-0 win over AC Milan on Sunday, cementing his status as one of the greatest soccer players of all time.",Sports,Sports
"Researchers at MIT have developed a new material that can absorb and convert 100% of the sun's energy, making it a promising solution for sustainable energy production. The new material, called 'solar absorber,' is made of a combination of metals and polymers and can be used in solar panels to increase their efficiency. The team believes that this technology could revolutionize the way we generate electricity and help reduce our reliance on fossil fuels. #SolarEnergy #SustainableEnergy #MIT",Sci/Tech,Sci/Tech
Syrian Refugees Flood into Europe as Crisis Deepens,World,World
Soccer star Lionel Messi scores hat-trick in Barcelona's 5-0 win over Levante,Sports,Sports
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico,Sports,Sports
"Liverpool FC won their 6th European Cup title by defeating Tottenham Hotspur 2-1 in the final. Mohamed Salah scored both goals for the Reds, including the winning penalty in the 87th minute. The victory marks Liverpool's 3rd major trophy of the season, following their League Cup and FA Cup wins.",Sports,Sports
"S&P 500 hits record high as tech stocks surge, Dow gains 200 points",Business,Business
"NASA's new space telescope has captured stunning images of the farthest reaches of the universe, revealing never-before-seen details of galaxies and stars. The James Webb Space Telescope, launched in October, has already exceeded expectations with its unparalleled sensitivity and resolution. Scientists are hailing it as a game-changer in the field of astrophysics.",Sci/Tech,Sci/Tech
"NASA's new spacecraft, the Artemis I, has successfully entered lunar orbit, marking a major milestone in the agency's plan to return humans to the moon by 2024. The spacecraft, which launched in November, is now preparing for a lunar landing in the coming weeks. #NASA #ArtemisI #LunarOrbit",Sci/Tech,Sci/Tech
Microsoft unveils new AI-powered chatbot for customer service,Business,Business
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico,Sports,Sports
"Tesla has announced plans to expand its Gigafactory, a massive battery production facility in Nevada. The expansion will create hundreds of new jobs and increase the factory's production capacity by 50%. The move is expected to help Tesla meet growing demand for its electric vehicles and powerwall batteries.",Business,Business
John Robertson has this morning been confirmed as the new Hearts manager. Mr Robertson #39;s arrival follows several days of negotiation with Inverness Caly Thistle over a compensation package for the Highland club.,Sports,
"Amazon plans to expand its grocery delivery service to 30 new cities across the US, aiming to reach 70% of the population by the end of next year. The move is expected to intensify competition with traditional grocery retailers and supermarkets. #Amazon #grocerydelivery #retail",Business,Business
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico thriller,Sports,Sports
"Sales at Amazon's cloud division surpassed $10 billion for the first time, driven by growing demand for its computing and storage services. (Reuters)",Business,Business
"Syrian refugees arrive in Germany after being stranded in Hungary for days, as EU leaders fail to reach a deal on a common approach to the crisis. #Syria #Germany #Refugees",World,World
MIAMI - LeBron James scored 32 points to lead the Miami Heat to a 105-94 victory over the Charlotte Hornets in a thrilling game last night. The Heat were down by 10 points in the fourth quarter but managed to come back and win the game in the final seconds.,Sports,Sports
Syrian Refugees Overwhelm Border Towns in Europe,World,World
"NASA's new spacecraft, the Perseverance, has successfully landed on Mars and is set to begin its mission to search for signs of life on the red planet. The spacecraft is equipped with advanced technology, including a state-of-the-art robotic arm and a suite of sophisticated instruments to study the Martian environment. Scientists are eager to see the results of the mission, which could potentially shed light on one of the greatest mysteries of the universe: whether life exists beyond Earth.",Sci/Tech,Sci/Tech
