text,label,predicted_label
"MOSCOW The chief financial officer of Yukos, Russia #39;s embattled oil company, said Thursday that he had delayed his return to Moscow indefinitely after Russian prosecutors had summoned him for questioning.",Business,?
"MacCentral - At a special music event on Tuesday, Apple took the wraps off the iPod Photo, a color iPod available in 40GB or 60GB storage capacities. The device will automatically synchronize music and photos on both Macs and PCs. Apple is shipping the new iPod Photo today for U #36;499 or  #36;599 depending on capacity. Also introduced today is a special iPod U2, a black-clad 20GB model coming in mid-November for  #36;349. It comes with a red Click Wheel and a custom engraving of U2 band member signatures. More details about both new iPods will be posted shortly.",Sci/Tech,?
The retailer trots out a bargain portable PC that packs Wi-Fi. Is it getting ready for a laptop push for the holidays?,Sci/Tech,?
Mobile computers could provide customized information or perform specialized functions based on their changing locations.,Sci/Tech,?
"TORONTO - Lamond Murray scored all 13 of his points in the fourth quarter, helping the Toronto Raptors overcome a 20-point deficit in the second half to beat the San Antonio Spurs 96-91 yesterday.",Sports,?
"At age 42, Roger Clemens has done it all for the Astros this season. Tomorrow, he will do something he hasn #39;t done all season - pitch on three days #39; rest.",Sports,Sci/Tech
"Microsoft CEO Steve Ballmer has made a  quot;pre-emptive strike quot; against Linux, which is fast becoming a bigger thorn in the software giant #39;s side.",Sci/Tech,?
" ATLANTA (Reuters) - Quiznos Sub, the third-largest U.S.  sandwich chain, said on Wednesday it signed a deal to serve  PepsiCo Inc. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=PEP.N target=/stocks/quickinfo/fullquote''&gt;PEP.N&lt;/A&gt; drinks in its U.S. outlets, ending a  23-year relationship with Coca-Cola Co. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote''&gt;KO.N&lt;/A&gt;",Business,?
An overwhelming majority of NHL players who expressed their opinion in a poll said they would not support a salary cap even if it meant saving a season that was supposed to have started Oct. 13.,Sports,?
"BERLIN A woman doing handsprings hurled herself into an art installation at the exhibition of a collection belonging to the billionaire heir of a Nazi-era arms supplier, damaging two pieces, organizers said Thursday.",World,?
"Sony has embarked on a potential collision course with music groups, including its own Sony BMG joint venture, over MP3 digital song files.",Sci/Tech,?
The company is reasonably certain that it can maintain previously issued earnings guidance.,Business,Sci/Tech
Jenson Button has admitted he was  quot;misguided quot; in his attempts to switch to Williams for next season. The 24-year-old declared his intention to leave BAR in August but team boss David Richards prevented the move on legal grounds.,Sports,?
"The World Trade Organization imposed penalties Friday on US exports ranging from apples to textiles, escalating a trade dispute the Bush administration has struggled to defuse by unsuccessfully ",Business,?
LOS ANGELES A source says Hollywood movie studios are preparing to sue computer users they say are illegally distributing movies online.,Sci/Tech,?
Internet engineers working on a standard for identifying the source of email messages voted down a proposal by Microsoft to include some of that company #39;s intellectual property in the specification.,Sci/Tech,?
"A scientific dig has uncovered four pomegranates believed to be 2,500 years old preserved inside a woven basket nestled in a bronze vessel, a Greek archaeologist said Friday.",Sci/Tech,Sci/Tech
The giant potato-shaped asteroid 4179 Toutatis zoomed past earth just after 8:30 am Wednesday afternoon in the closest approach of any known asteroid of comparable size this century.,Sci/Tech,?
"Carson Palmer kept throwing and throwing, and by the time he was finished with Notre Dame two years ago, Southern California had a one-sided victory and the quarterback had locked up the Heisman Trophy.",Sports,?
"A car bomb has exploded north of the Iraqi capital, killing two people and injuring four others, including the deputy provincial governor of Diyala.",World,?
"Considered important vulnerabilities that leave users open to attack in Microsoft #39;s (Nasdaq: MSFT) Windows for desktop and server installations, the Redmond ",Sci/Tech,?
"King County prosecutors charged a Covington orthodontist yesterday with engaging in sexually explicit Internet conversations with several girls, including three current or former patients, and with dealing child pornography.",Sci/Tech,?
Skipper Richard Staple insisted the USA had gained valuable experience in their 210-run Champions Trophy defeat by New Zealand at The Oval.,Sports,Sci/Tech
"The New York Mets hired Willie Randolph as their manager Wednesday and planned to introduce him at a news conference Thursday. Randolph, 50, was the bench coach for New York Yankees ",Sports,?
"Reuters - Australian locust fighters are getting\on top of one of the worst outbreaks of the insects in decades,\knocking out infestations before they begin to swarm and so far\protecting crops from major damage.",Sci/Tech,?
"Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",Sci/Tech,?
"Canadian Press - KUALA LUMPUR, Malaysia (AP) - Authorities are testing a suspicious powder mailed to the U.S. Embassy in Malaysia to determine whether it''s anthrax, officials said Monday. It''s the second such scare at a U.S. mission in Asia within a week.",World,?
"IBM has issued an upgrade of its WebSphere middleware product, adding autonomic troubleshooting capabilities that autmatically detects system problems and recovers Web-based business transactions that would take days to fix manually.",Sci/Tech,?
The Arizona Republican said Major League Baseball has to act quickly to restore its  quot;integrity. quot; This is after players Jason Giambi and Barry Bonds reportedly testified that they used steroids.,Sports,?
"Tiger Woods finishes a disappointing 2004 season with his second straight championship, closing with a 5-under 66 to win the Target World Challenge.",Sports,?
"The arguments have been made, and now a judge must decide: Do disclaimers Cobb County stuck in its science textbooks two years ago - calling evolution a  quot;theory, not a fact quot; -iolate the principle of separation between church and state?",Sci/Tech,Sci/Tech
Syria says Israeli threats to retaliate for Damascus #39; alleged complicity in Palestinian attacks that have killed 16 Israelis this week lack credibility.,World,Sci/Tech
"AP - Many fans think it wasn''t just the clutch hitting of David Ortiz, the gallant performance of Curt Schilling or the collective effort of the bullpen that propelled the Boston Red Sox to their first World Series berth in nearly two decades.",Sports,?
"AFP - Afghan President Hamid Karzai met with Pakistan President Pervez Musharraf for talks on eradicating Al-Qaeda and Taliban fighters from their common border, a key issue in his bid for re-election.",World,?
"After winning union backing for job cuts, Alitalia was holding a board of directors meeting Monday to approve a restructuring plan aimed at saving the near-bankrupt Italian carrier from collapse.",Business,?
"SiliconValley.com - In August, Joshua Rosen, a San Francisco entrepreneur and art director, went live with a Web site that makes it very simple for people to register to vote.",Sci/Tech,?
"AOL have signed a deal with Internet security company RSA Security Inc. to launch its new AOL PassCode, designed to add an additional layer of protection to member accounts.",Sci/Tech,?
Reuters - Jeffrey Moeser and his company are\aiming to change the future of home entertainment.,Sci/Tech,?
"Second-seeded Lleyton Hewitt defeated French teenager Gael Monfils 6-3, 7-6 (3) at the Paris Masters on Tuesday, then heaped praise on the former junior champion.",Sports,?
" JAKARTA (Reuters) - Southeast Asian nations, Australia and  New Zealand hope to conclude a free trade agreement (FTA) by  2007 after beginning formal negotiations next year, Australian  Trade Minister Mark Vaile said on Sunday.",Business,?
"After 10 years in the making and multiple delays, Intel released its state-of-the-art 64-bit Itanium microprocessor on Tuesday. The microprocessor, which is designed for servers and workstations, is based ",Sci/Tech,?
Colour television (CTV) makers expect Indian consumers to switch over to top-end plasma projection and liquid crystal display (LCD) televisions at a rapid rate.,Sci/Tech,?
" Binh N. Le had not been back to the land of his birth since he came to the United States with an aunt and uncle at age 4, leaving his parents behind.",World,?
"West Bengal government should give more emphasis to infrastructure development by building more roads, rapid transit and communication systems for providing a conducive environment to the information technology sector, Nasscom president Kiran Karnik said ",Sci/Tech,?
A Pennsylvania law requiring Internet service providers (ISPs) to block Web sites the state #39;s prosecuting attorneys deem to be child pornography has been reversed ,Sci/Tech,?
"For 250 years, the cryptic inscription has exercised the minds of Britain #39;s finest theologians, historians and scientists, including Charles Darwin, Josiah Wedgwood ",Sci/Tech,Sci/Tech
Defending champion Andy Roddick of the United States stormed into the third round of the 17.8 million US dollars US Open Friday. The American big-server blasted 10 aces enroute ,Sports,?
"Lion Nathan has been involved in the Chinese brewing industry since 1995 and its operations there employ more than 1,300 people, and produced 142 million litres of beer in the 2003 fiscal year.",Business,?
" LONDON (Reuters) - OPEC producers have said they see little  impact on economic growth so far from oil''s relentless price  surge, which Wednesday racked up yet another record high.",Business,?
PalmOne will offer a free memory card to address the problem.,Sci/Tech,?
"After months waiting for Microsoft to give me a reason to remain loyal, I finally dumped Internet Explorer for the Firefox Web browser last week.",Sci/Tech,?
"GAZA CITY, Gaza Strip - Israeli helicopters attacked a Hamas training camp early Tuesday, killing at least 14 militants and wounding 30 others in one of the deadliest airstrikes since fighting broke out four years ago.    The attack came a week after Hamas suicide bombers blew up two buses in the Israeli city of Beersheba, killing 16 people...",World,?
" BAGHDAD (Reuters) - Saboteurs blew up Iraq''s northern  export pipeline for the second week in a row on Saturday,  halting oil flows to Turkey''s Ceyhan port, oil officials said.",Business,?
"Swiss Federal President Joseph Deiss, French President Jacques Chirac and Spanish King Juan Carlos, from left to right, visit the  quot;Atlas quot; experimental area and assembly hall for the biggest superconducting magnets ever built, during the official CERN #39;s ",Sci/Tech,?
"A week before the Chechen presidential election, President Vladimir Putin made a surprise visit to Chechnya on Sunday to lay red carnations on the grave of slain Chechen leader Akhmad Kadyrov.",World,?
"Nintendo and iQue to release Game Boy Advance SP later this month in 21 different cities in China. TOKYO--Nintendo has announced that it will launch the Game Boy Advance SP in China on October 27, Bloomberg Japan reports today.",Sci/Tech,?
" LOS ANGELES (Reuters) - Microsoft Corp. &lt;A HREF=''http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news''&gt;MSFT.O&lt;/A&gt; on Tuesday  unveiled a new version of its Windows XP Media Center, along  with an array of new devices and services aimed at capturing  consumer spending on movies, pictures and music.",Sci/Tech,?
"Formula One drivers Kimi Raikkonen and Nick Heidfeld are both \$10,000 poorer after separate fines for  #39;dangerous driving #39; in Sunday #39;s year-ending Brazilian grand prix.",Sports,Sci/Tech
"Deal has Big Blue handling data acquisition and delivery, customer service, financial processes for business information provider.",Sci/Tech,?
"Cigarette companies have been honest in highlighting the ''dangerous'' risks of smoking, a lawyer for the tobacco industry has told a US court.",Business,?
AP - Call it TiVo for the radio. A new  #36;70 device called RadioShark lets you record your favorite AM and FM radio shows to your home computer and enjoy them later either from the desktop or a portable device.,Sci/Tech,?
 NEW YORK (Reuters) - It''s beginning to look a lot like  Christmas on Wall Street: Retail stocks have been glowing for  more than a month.,Business,?
The smaller gear maker claims that its new routers will cost 30 percent to 50 percent less than similar offerings from the market leader.,Sci/Tech,?
"Plus: Adobe strong despite drop...Linux demand lifts Red Hat profit...Strong sales of phones, other gadgets boost PalmOne profit.",Sci/Tech,?
"The Cubs didn #39;t need to fly anywhere near Florida to be in the eye of the storm. For a team that is going on 100 years since last winning a championship, the only thing they never are at a loss for is controversy.",Sports,?
"Office Depot Inc., the world #39;s No. 2 office-supplies retailer, said it expects earnings per share for the third quarter to fall below current First Call estimates partly because of the recent Hurricanes in Florida.",Business,?
For more than a month it has been public knowledge that Kansas was considering moving next season #39;s home football game against Oklahoma to Kansas City #39;s Arrowhead Stadium.,Sports,Sci/Tech
"Nortel Networks said on Thursday it will slash its work force by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits.",Sci/Tech,?
"In one of the biggest upsets -nd most controversial finishes  -the year, a 27-1 betting orphan named Better Talk Now won the \$2 million Breeders #39; Cup Turf ",Sports,?
"Public and private sectors are developing non-entertainment games whose ''fun factor'' ranks below their ''serious factor.'' &lt;br&gt;&lt;FONT face=''verdana,MS Sans Serif,arial,helvetica'' size=''-2''\ color=''#666666''&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Sci/Tech,____________.
Former champion Venus Williams was pushed to two tiebreakers over two hours by 16-year-old qualifier Ana Ivanovic of Serbia-Montenegro before reaching the Swisscom Challenge quarterfinals Thursday.,Sports,?
AFP - Egypt said it has charged an Iranian diplomat and an Egyptian national over a plot to assassinate an unidentified public figure.,World,?
AP - Oracle Corp. plans to nominate four candidates for election to rival PeopleSoft Inc.''s board of directors as part of its battle to acquire the rival software company.,Sci/Tech,?
"The BBC''s digital radio services must remain distinctive from rivals to ensure a ''healthy'' market, a report says.",Sci/Tech,Sci/Tech
Jose Mourinho would rather be facing the likes of Arsenal or Manchester United than taking on managerless West Brom tomorrow. Frank Burrows will take charge of the Baggies against ,Sports,?
"BOSTON Nov 9, 2004 - Red Sox pitcher Curt Schilling had surgery Tuesday to repair his injured right ankle. Schilling pitched Game 6 of the American League Championship Series and Game 2 of the World Series ",Sports,?
"Reuters - Long a forum for protecting endangered\species like whales or tigers, a U.N. meeting in Bangkok next\month will seek a wider role in regulating the billion-dollar\trade in timber, fish and medicinal plants.",Sci/Tech,?
"SanDisk this week announced a series of CF (CompactFlash) cards that double the read and write speeds of its fastest flash cards available today, as well as an 8GB version of its Ultra II CF Type 1 flash memory card.",Sci/Tech,?
"While many of his Detroit Lions teammates spent the bye weekend at home with their families, Harrington stayed in town to see his brother play college football.",Sports,?
"India News, Nagpur,Damien Martyn Tuesday cracked his career #39;s ninth Test century to put Australia in a strong position against India on the first day of the third Test at the Vidarbha Cricket Association (VCA) ground here.",Sports,?
"Discount retailer Fred #39;s Inc. (FRED.O: Quote, Profile, Research) on Thursday said second-quarter profit fell, hit by increased markdowns, higher diesel fuel costs and other factors, sending its shares down almost 19 percent.",Business,?
"Taiwan rescue workers dug out seven bodies from mud and rock in a mountain village that was hit by a devastating landslide triggered by Typhoon Aere, but eight still remained buried, officials said on Friday.",World,?
"Most musicians see the internet as more of an opportunity than a threat to their livelihood, research suggests.",Sci/Tech,?
" JERUSALEM (Reuters) - A Palestinian woman suicide bomber  blew herself up near a hitch-hiking post in Jerusalem on  Wednesday, killing two people and wounding 15 in the first such  attack in the city in seven months.",World,?
"World marathon record holder Paula Radcliffe will run in the New York marathon on November 7, race organisers say. The 30-year-old Briton failed to finish either the marathon or the 10,000 metres at last August #39;s Athens Olympics.",Sports,?
"MUMBAI, NOVEMBER 22 : Five days after rattling the markets and corporate India with his statement on TV about ownership issues in the Rs 99,000-crore Reliance group, Reliance Industries chairman Mukesh Ambani did some damage control on Monday.",Business,?
"AP - Garret Anderson hit a tiebreaking double in the eighth inning, Darin Erstad had a three-run homer and the Anaheim Angels beat Oakland 5-3 Saturday to move back within two games of the AL West-leading Athletics.",Sports,?
"Conventional wisdom said that when the Cardinals and Astros hooked up in the National League Championship Series, there might be a few runs scored.",Sports,Sci/Tech
"WASHINGTON - The House passed legislation Thursday that would prevent the Supreme Court from ruling on whether the words ''under God'' should be stricken from the Pledge of Allegiance.    In a politically and emotionally charged debate, Democrats said majority Republicans in the chamber were debasing the Constitution in order to force a vote that could hurt Democrats in the election...",World,?
"The carrier recruits Intel, Cisco Systems and other major players to create VoIP phone gear and applications.",Sci/Tech,?
" SAN FRANCISCO (Reuters) - When the San Francisco Giants  play baseball, slugger Barry Bonds and the other players are  far from the only ones thinking about hitting home runs.",Sports,?
"Reuters - Virgin Electronics, the consumer\electronics arm of Richard Branson''s Virgin Group,  on\Tuesday unveiled a new portable music player to compete\directly with Apple Computer Inc.''s  popular iPod mini\player.",Sci/Tech,___
"Saluting and standing at attention, accused American army deserter Charles Jenkins surrendered to US military authorities at a base near Tokyo, today, to face charges that he left his unit in 1965 and defected to North Korea.",World,?
"Barry Bonds swung at nine pitches and none of them left the ballpark. He made one spectacular throw and it saved the game.  quot;Tonight, he did it with his arm, quot; winning pitcher ",Sports,?
"Russia has postponed the test launch of a new booster rocket scheduled for Friday, the Defense Ministry said Thursday. The launch of the Soyuz-2 medium-size rocket from Russia #39;s ",Sci/Tech,?
"Jose Valentin has been the White Sox shortstop for five seasons, but there is no guarantee he will be back in 2005. Valentin, who turns 35 in October and is ",Sports,?
"p2pnet.net News Opinion:- Music fans with a particular interest in the pomp-rock experimentation of U2, one of those bands who formed the background to my early adulthood without ever persuading me that I wanted to purchase any of their albums, are ",Sci/Tech,?
"The Boeing Co. #39;s major rival, Airbus, announced Wednesday it has received an order from Cebu Air Inc., the Philippines #39; second-largest airline, for 12 new A319 jets.",Business,?
"AP - Oklahoma moved up to No. 2 in the Bowl Championship Series standings Monday and Utah is now sixth, a position that would guarantee the Utes a spot in one of the four big-money bowl games if they can hold on to it.",Sports,?
"PORTLAND, Ore. (AP) -- Pollen from genetically engineered grass floated more than 12 miles from experimental plots and bred with conventional plants, raising concerns that the biotechnology industry can''t control the ''gene flow'' of its creations...",Sci/Tech,?
"Andy Roddick squeezed past Britain #39;s Tim Henman 7-5 7-6 at the Masters Cup overnight, giving his fellow Texans the hometown win they came to see.",Sports,?
"Enron Corp. (ENRNQ.PK: Quote, Profile, Research) will pay \$321 million from the proceeds of its sale of its pipeline arm to fund pension plans for thousands of former ",Business,?
"A vote recount in New Hampshire requested by the Nader campaign could allay concerns about anomalous election results in the state. But if the recount uncovers problems with voting machines, it could lead to a recount in Florida. By Kim Zetter.",Sci/Tech,?
"NEW YORK, August 30 (New Ratings) - Japan #39;s Supreme Court has reportedly approved the merger negotiations between UFJ Holdings Inc (ticker: UFJ) and Mitsubishi Tokyo Financial Group (MTFG).",Business,?
"CBC SPORTS ONLINE - As expected, the Tampa Bay Lightning are bringing back their captain, Dave Andreychuk, for another season. The Lightning on Tuesday announced the 40-year-old Andreychuk,had agreed to a one-year deal.",Sports,?
"More businesses are out to convert die-hard check writers to electronic billing by offering perks, lower interest rates or discounted prices.",Sci/Tech,?
"Leaders of al-Qaida and the Taliban have held a series of meetings in Pakistan to discuss how to disrupt Afghanistan #39;s upcoming elections, the US military said Monday.",World,?
"NAJAF, Aug 17: An Iraqi peace delegation urged Shia leader Moqtada Sadr on Tuesday to call off his uprising in Najaf, and on the battlefront US troops pounded militia positions near the country #39;s holiest sites. ",World,?
"AFP - Sharp Corp. has developed a 65-inch (1.66 metres) liquid crystal display (LCD) colour television under its AQUOS brand, the world''s largest.",Sci/Tech,?
"Remembering all your passwords and keeping your computer safe is not easy these days. We offer some top tips to help you out. If you #39;ve ever lost, misplaced or forgotten the keys to your home, you #39;ll know how much of an inconvenience it can be.",Sci/Tech,?
"Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark a war. ",World,?
"AdWeek.com - What do you do when you evoke the ire of the ad industry''s largest trade organization? You launch an editorial-cartoon contest about it, of course. That''s what Talent Zoo, the Atlanta-based job-recruitment and -placement specialist for the ad business, did last week after that nasty spat with the 4A''s over a column on the Talent Zoo Web site criticizing Advertising Week.",Sci/Tech,?
"AP - Few people took notice when Sony Electronics Inc. opened a tiny storefront last year here at South Coast Plaza, a swanky mall south of Los Angeles.",Sci/Tech,?
Consumer electronics giant Sony Corp. said on Thursday it is mulling a major strategic shift to make digital music devices that play MP3 song files.,Sci/Tech,?
"SEPTEMBER 06, 2004 (COMPUTERWORLD) - The next major Windows release, code-named Longhorn, is due to arrive so far into the future that many corporate users aren #39;t particularly bothered by Microsoft Corp.",Sci/Tech,?
"BusinessWeek Online - For 35 years, Advanced Micro Devices Inc.  stood in the shadow of archrival Intel Corp.  AMD churned out lower-priced clones of the tech leader''s chips and occasionally enjoyed a hit that helped boost its meager profits. But bad times easily outweighed the good. Again and again, Intel used its manufacturing muscle and pricing power to stymie AMD''s ambitions, preventing it from gaining a foothold in lucrative markets such as servers and corporate PCs.",Sci/Tech,?
"Austin Kearns tied the game with a two-out double in the ninth inning, then hit a two-run homer in the 12th and the Cincinnati Reds dealt the Chicago Cubs a key loss, 4-3 Wednesday.",Sports,?
"By Randy Dotinga, HealthDay Reporter    HealthDayNews -- Do sprawling communities translate into expanding waistlines? Absolutely, according to a new study that adds to a growing body of evidence that suburban living makes people fat.    A Boston University researcher found that people who live in spread-out communities are heavier than their city-bound counterparts...",Sci/Tech,?
AP - Evander Holyfield was suspended indefinitely by New York boxing officials in the wake of his loss Saturday night to journeyman Larry Donald.,Sports,?
"PEOPLE in Los Angeles were left terrified that they were about to be hit by a monster storm. The California governor #39;s Office of Emergency Services mistakenly issued a tornado alert for LA on Saturday, and ",World,?
"Yeah, you can say that Microsoft has their flaws, and commission companies produce white papers trying to prove that point, but at what point will consumers (in this issue, mainly IT professionals) begin understanding that the cost of employing a Unix ",Sci/Tech,Sci/Tech.
roundup Plus: Adobe debuts hobbyist Photoshop package...Symbol joins WiMax wireless broadband group...HP to sell PathScale compilers.,Sci/Tech,Sci/Tech
"According to British cops he is Dhiren Barot to his father and Abu Musa al-Hindi to Al Qaeda. On Wednesday India-born Barot alias al-Hindi, along with seven men of Pakistani origin, arrested in anti-terror raids and charged with plotting radioactive, ...",World,?
"The chip is expected to be unveiled Tuesday, in time to bump up the performance of game desktops before the holidays.\&lt;br /&gt; Intel kills plans for 4GHz Pentium \",Sci/Tech,?
Sprint and Apple have announced a partnership designed to get content providers to connect to PCS Vision subscribers via QuickTime.,Sci/Tech,?
"A month ago, the US national team was on the verge of a shocking defeat in Panama City. Now, as the US prepares for a rematch with Panama at RFK Stadium tomorrow night, the team has nearly clinched a berth in the final round of World Cup qualifying.",Sports,?
"Three new variants of the Bagle virus that emerged last week are still in circulation, but the attacks seem to be leveling off. While the latest viruses have some sophisticated features, security ",Sci/Tech,Sci/Tech
"Reuters - New satellite images show Iran''s\Parchin military complex, southeast of Tehran, may be a site\for research, testing and production of nuclear weapons, a\nuclear expert said on Wednesday.",World,?
"The industry heavyweights want to ease a major ''pain point'' for their customers, Dell''s CEO says.",Sci/Tech,?
"Edward Kozel, Cisco''s former chief technology officer, joins the board of Linux seller Red Hat.",Sci/Tech,?
"JERUSALEM Israel #39;s security cabinet on Tuesday approved a compensation package that would pay roughly \$200,000 to \$300,000 to each Jewish family that agreed to leave the Gaza Strip under Prime Minister Ariel Sharon #39;s withdrawal plan.",World,?
"Tiki Barber sprinted for a 52-yard touchdown in the third quarter, the play that the Giants would ride to their third victory of the season.",Sports,Sci/Tech
"COOLUM, Australia - Australian Peter Lonard won the Australian PGA Championship by two strokes for his third tournament title in as many weeks on Sunday.",Sports,?
"NHL players began scattering across the globe Thursday in search of work on Day 1 of the lockout, with no negotiations scheduled between union and management.",Sports,?
"BANGALORE, India Anil Kumble, the Indian spin bowler, took three wickets Wednesday to reach 400 in test matches as the first day of the first test against Australia finished finely balanced.",Sports,?
"the second-longest active winning streak among Division 1-A schools behind Boise State''s 13. Matt Leinart completed 20 of 31 passes for 231 yards and two touchdowns without being intercepted, leaving the game for good late in the third quarter. He has passed for two or more TDs in 14 straight games. The Rams (0-2) hadn''t been blanked since losing to ...",Sports,?
" NEW YORK (Reuters) - Several cable industry pioneers may  bid for parts of bankrupt cable operator Adelphia  Communications Corp. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=ADELQ.PK target=/stocks/quickinfo/fullquote''&gt;ADELQ.PK&lt;/A&gt;, joining a list of competitors  that could include Time Warner Inc. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote''&gt;TWX.N&lt;/A&gt; and Comcast Corp.   &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=CMCSA.O target=/stocks/quickinfo/fullquote''&gt;CMCSA.O&lt;/A&gt;, sources close to the situation said on Friday.",Business,?
" ISLAMABAD (Reuters) - A much-anticipated first meeting  between South Asia''s rivals, Pakistan President Pervez  Musharraf and Indian Prime Minister Manmohan Singh, will be  held on Sept. 24 in New York, a Pakistani official said on  Monday.",World,?
" LONDON (Reuters) - Oil prices eased further on Tuesday, as  the head of the OPEC cartel said markets were well-supplied  with crude and traders continued to take profits from this  year''s 40 percent rally.",Business,?
 ATHENS (Reuters) - Sarunas Jasikevicius went on a shooting  spree in the last three minutes of play to lift Lithuania to a  94-90 victory over the United States in the men''s Olympic  basketball tournament Saturday.,Sports,?
"The US Supreme Court serves up a pair of tasty cases this week, one involving interstate sales of wine and the other exploring a government ad campaign for beef.",Business,?
"Starting Jan. 18, Oracle will provide security patches for all of its products on a quarterly basis, a schedule it believes is most convenient for customers.",Sci/Tech,?
"Opposition parties in Bangladesh have reportedly reached a consensus on ousting the government of Prime Minister Khaleda Zia, which it termed as being  quot;fanatic, terrorist and autocratic.",World,?
&lt;strong&gt;Letter&lt;/strong&gt; TDD mode is not just data delivery,Sci/Tech,&lt;/strong&gt; &lt
AP - Hurricane Jeanne forced the postponement of Sunday''s game between the Pittsburgh Steelers and the Miami Dolphins. The game has not been rescheduled.,Sports,?
"Africa #39;s new representative body, the Pan-African Parliament, has opened its first session in its new home in South Africa. South African President Thabo Mbeki was joined by drummers and dancers to welcome ",World,?
At least 47 people were killed at a Baghdad market today in an explosion that was believed to have been targeted at a nearby police station.,World,?
"India #39;s software exports are on track to grow by 30 percent in the year to March 2005, despite attempts in the key US market to discourage outsourcing and protect jobs, the industry #39;s head said on Monday.",Business,?
"AP - The American-Russian crew manning the international space station will redock a spaceship later this month in preparation for spacewalks planned for next year, Russian Mission Control said Friday.",Sci/Tech,?
"NEW YORK (Ticker) - With the dark cloud of steroids continuing to hover over baseball, it appears a tougher drug-testing policy may be in effect by spring training.",Sports,?
"ST. LOUIS -- This was the kind of deflating loss that would send some teams -- the Cubs come to mind -- into the fetal position. Twelve grueling innings, a booming walkoff two-run homer and 52,144 people screaming loud enough to make your ears ring.",Sports,?
"This fortress that Randy Johnson constructed, the one that keeps fans at arm #39;s length and teammates at a respectful distance, is also the reason the man can make a grown bat cry.",Sports,Sci/Tech
Auburn Hills - (11/29/04)--Auburn Hills police say they have identified the chair thrower from the Pistons/Pacers brawl. The suspect who allegedly threw the chair is a 35-year-old man from Genesee County #39;s Mundy Township.,Sports,?
"BY any measure, this was an extraordinary spectacle. On a warm winter #39;s day in the geographical centre of India, elite batsmen on the most verdant of grounds had cause to duck, sway and weave against the rising ball.",Sports,?
You #39;ve already seen our New Users #39; and Power Users #39; reviews of Apple #39;s fourth-generation iPod (iPodlounge rating: A-/B).,Sci/Tech,?
AFP - A lieutenant of powerful northern warlord General Abdul Rashid Dostam pledged to back incumbent Hamid Karzai in the upcoming presidential vote and said 149 other military commanders would join him.,World,?
"England captain David Beckham says he may retire from international soccer after the 2006 World Cup, media reported on Sunday. The 29-year-old has been named in Sven-Goran Eriksson #39;s ",Sports,Sci/Tech
"Iraq #39;s top Shi #39;ite cleric Grand Ayatollah Ali al-Sistani urged his supporters converging on Najaf on Thursday not to enter the battered holy city until he arrived, a senior aide said.",World,?
"com November 4, 2004, 2:38 PM PT. This priority retains its ranking at number five as more and more companies deploy Web services to share business logic, data and processes with each other and with clients.",Sci/Tech,Sci/Tech
"Stephon Marbury had 22 points and nine assists to help the New York Knicks end a three-game losing streak with an 86-79 victory over New Orleans on Wednesday night, dropping the Hornets to 0-9 at home.",Sports,?
"Washington- NASA announced late Monday that it had picked Northrop Grumman Space Technology to help it develop a spacecraft that could explore three of Jupiter #39;s moons, a project potentially worth \$232 million to the NASA Glenn Research Center in Cleveland ",Sci/Tech,?
Two films attacking Fahrenheit 9/11 director Michael Moore will debut at a conservative US film festival.,World,?
AP - Air Force football coach Fisher DeBerry agreed to a five-year contract extension Thursday.,Sports,?
"GREEN BAY, Wisconsin (Ticker) -- Darren Sharper returned one his team #39;s three interceptions 90 yards for a touchdown, leading the Green Bay Packers to a 19-14 preseason victory over the New Orleans Saints .",Sports,?
"JOHANNESBURG -- For the first time, more than half of the world''s population has water piped into their homes, according to a United Nations report released today, an accomplishment hailed as a  quot;stunning success quot; by a senior World Health Organization official.",World,?
"An American and a Russian, both space veterans, have been selected as the next replacement crew for the international space station, a Russian agency spokesman said Tuesday.",Sci/Tech,?
Tony Delk and Predrag Drobjnak both scored 16 points as the Atlanta Hawks stunned the defending NBA champion Detroit Pistons 88-72 in National Basketball Association play Friday in Auburn Hills.,Sports,?
Researchers report that embryonic stem cells sent molecular signals that repaired fatal genetic damage to heart cells in laboratory mice.,Sci/Tech,?
Local residents having difficulty reaching relatives in the areas recently hit by Hurricane Charley are urged to contact the Washtenaw County Chapter of the Red Cross for assistance.,Business,?
