text,label,requested_label
"Researchers at MIT have developed a new material that can absorb and convert 90% of incoming solar energy into electricity. The material, called 'solar skin,' is lightweight, flexible, and could be used to create more efficient solar panels. #SolarEnergy #RenewableEnergy",Sci/Tech,Sci/Tech
Tom Lehma''s 5-under 67 on Saturday leaves him tied for the Funai Classic lead as he gets a third chance in as many weeks to end a five-year winning drought.,Sports,
"LeBron James signs 4-year, $154 million contract extension with the Los Angeles Lakers",Sports,Sports
"When was the last time you heard about a company more than doubling its profit from the previous year, but an error in judgment restrained that profit?",Business,
"Guatemala''s government agrees to pay millions of dollars to former paramilitaries, who some accuse of war crimes.",World,
San Francisco Mayor Gavin Newsom has set a goal of providing free wireless Internet activity in his city that sees itself as a vanguard of the Internet revolution.,Sci/Tech,
"By MATTHEW FORDAHL    SAN JOSE, Calif. (AP) -- After years of battling Microsoft Corp...",Sci/Tech,
"Syrian President Bashar al-Assad has announced that his country will withdraw from the International Criminal Court, citing interference from Western nations. #Syria #ICC #InternationalLaw",World,World
"AP - Latrell Sprewell was suspended for one game by the NBA on Tuesday for yelling a sexual vulgarity at a female fan during a game, the latest episode of a player clashing with spectators.",Sports,
The real estate and travel company says it will continue to look for a buyer of its mortgage business.,Business,Business
"NewsFactor - Retailers that saw impressive growth in year-over-year online sales during last year''s holiday season should not look for the same results this year, according to estimates by Forrester Research.",Sci/Tech,
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico thriller,Sports,Sports
"NASA's New Horizons spacecraft has captured stunning images of Ultima Thule, a distant Kuiper Belt object that was previously known as 2014 MU69. The images show a contact binary with a diameter of approximately 30 kilometers, featuring a large, irregularly shaped object with a smaller, spherical object embedded within. The mission has provided valuable insights into the formation and evolution of our solar system's outer reaches.",Sci/Tech,Sci/Tech
Heart of Midlothian Plc said head coach Craig Levein is holding talks to take over as manager at Leicester City in England after steering the Scottish soccer club to the group stage of Europe #39;s UEFA Cup this season.,Sports,
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clasico,Sports,Sports
"Amazon has announced plans to expand its grocery delivery service to 100 new cities across the United States. The move is expected to increase competition in the grocery delivery market and provide more convenience to customers. According to the company, the service will be available in the new cities by the end of the year.",Business,Business
"Although AIDS is thought of as a disease of the young, in the United States it is rapidly becoming one of the middle-aged and even the old.",Sci/Tech,
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clasico,Sports,Sports
LeBron James scored 30 points to lead the Los Angeles Lakers to a 115-108 victory over the Golden State Warriors on Sunday night. The win moved the Lakers into a tie for second place in the Western Conference with the Warriors.,Sports,Sports
"SAN FRANCISCO, Calif. - Tech giant Apple announced plans to expand its presence in the Bay Area with a new campus in Cupertino. The company will invest $100 million in the project, creating hundreds of jobs in the region. (Source: CNBC)",Business,Business
"Amazon's new delivery drone takes flight, could revolutionize last-mile delivery",Business,Business
"NASA's Juno spacecraft has captured stunning images of Jupiter's swirling storms, revealing new details about the gas giant's complex weather patterns. The images were taken during Juno's close flyby of Jupiter last week and have been hailed as some of the most detailed views of the planet ever taken. Scientists are eager to study the images to better understand Jupiter's atmosphere and the forces that drive its storms. #JunoJupiter #SpaceExploration #Science",Sci/Tech,Sci/Tech
David Beckham scores a stunning free kick as Manchester United defeats Real Madrid 3-2 in a thrilling Champions League match.,Sports,Sports
"Mike McKenzie got his wish yesterday, seven months after asking out of Green Bay. The Packers sent the disgruntled cornerback and a future conditional sixth-round ",Sports,
"The Ontario government has announced new measures today to tackle child pornography online and Internet luring. Research shows 40 percent of Canadian youth report that someone they met on the Internet, requested personal information.",Sci/Tech,
"AFP - Sudan condemned UN threats of sanctions against Khartoum, saying they would only undermine efforts to restore security in the devastated western region of Darfur.",World,
HP plans to add virus-throttling technology to ProLiant servers and ProCurve switches starting in early 2005. Virus Throttler technology slows the spread of a virus or worm within an infected server to give administrators time to act.,Business,Business
"Tony Purnell, the boss of Jaguar Racing says that there is  quot;masses of interest quot; in the team, which the Ford Motor Company has decided to discontinue.",Sports,
Migrant crisis in Europe worsens as hundreds of refugees drown in shipwreck off Greek coast. Rescue efforts underway. #refugeecrisis #Greece #Europe,World,World
"An Internet company has agreed to forgive \$17 million in customers'' bills as part of an agreement with the government, the Federal Trade Commission announced Monday.",Sci/Tech,
"SAN FRANCISCO (Reuters) - Tech giant Apple announced on Tuesday that it will acquire virtual reality startup, NextVR, in a deal worth $100 million. The acquisition is seen as a strategic move by Apple to expand its presence in the virtual reality market. #Apple #VirtualReality #M&A",Business,Business
"AP - Cristiano Ronaldo scored his 700th career goal in Juventus' 2-0 win over AC Milan on Sunday, cementing his status as one of the greatest soccer players of all time.",Sports,Sports
"As part of its ongoing efforts to woo public sector customers, Microsoft Corp. has begun giving governments tools for collaborating and sharing technology information with other organizations so that they can learn from each other''s experiences and cut development costs.",Sci/Tech,
"NASA's Mars 2020 rover has discovered evidence of a past habitable environment on the Red Planet. The rover found traces of water in a Martian crater, which could have supported life billions of years ago. The discovery could help scientists better understand the potential for life on Mars and other planets in the solar system. #Mars #SciTech",Sci/Tech,Sci/Tech
"SAP AG has agreed to acquire the Swiss and U.S. business units of SAP Systems Integration AG (SAP SI), bringing its absorption of the company nearer to completion.",Sci/Tech,
"NASA's Parker Solar Probe has successfully completed its first flyby of the Sun, coming within 15 million miles of the star's surface. The probe, launched in 2018, is on a mission to study the Sun's corona and learn more about the solar wind, which can affect Earth's weather and satellite communications.",Sci/Tech,Sci/Tech
John Robertson has this morning been confirmed as the new Hearts manager. Mr Robertson #39;s arrival follows several days of negotiation with Inverness Caly Thistle over a compensation package for the Highland club.,Sports,
"European supermarket chain Tesco is planning to extend its RFID rollout in time for the Christmas rush. The company, which began using the tracking technology in October last year, will be introducing the ",Sci/Tech,
"LONDON, Sep 17 (IranMania) - Iran #39;s powerful former president Akbar Hashemi Rafsanjani warned Friday that the International Atomic Energy Agencymay have to  quot;beg quot; for Tehran #39;s cooperation if it bows to US pressure.",World,
"Hurricane Ivan looks set to cost tour operators as they race to get customers out of harm''s way, though future bookings may not suffer too much.",Business,
"Syrian President Bashar al-Assad has announced that his country will join the Paris Climate Agreement, becoming the first major Arab state to do so. This move is seen as a significant step towards reducing the country's carbon footprint and mitigating the effects of climate change. #Syria #ClimateChange #ParisAgreement",World,World
"Syrian President Bashar al-Assad has announced that his country will withdraw from the United Nations, citing the organization's failure to address the ongoing conflict in the region. The move has sparked concern among international leaders and diplomats, who fear it could lead to further instability in the region. (Source: BBC News)",World,World
"Ryan Moore staged a remarkable comeback to overhaul Luke List in the 36-hole final of the US amateur championship at the Winged Foot Golf Club on Sunday. Moore, who trailed List by three strokes heading into the final round, shot a 6-under-par 66 to win the title by a single stroke. The victory is Moore's first major title and moves him up to 2nd in the World Amateur Golf Rankings. #golf #usamateurchampionship #ryanmoore",Sports,Sports
"NASA postponed for at least two days the launch of its robotic satellite-chasing spacecraft because the target satellite temporarily lost reception of a key navigational signal, the agency said yesterday.",Sci/Tech,
